Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Saturday, May 11",NYM,Home,ATL,L,1.0,4.0,9.0,18-20,4.0,9.0,Fried,Scott,None,2:45,D,38919.0,.86,-2.0,
"Sunday, May 12",NYM,Home,ATL,W-wo,4.0,3.0,9.0,19-20,3.0,8.0,Díaz,Minter,None,2:50,N,18944.0,.79,1.0,
"Monday, May 13",NYM,Home,PHI,L,4.0,5.0,10.0,19-21,4.0,9.0,Kerkering,Reid-Foley,Alvarado,3:10,N,28086.0,.84,-1.0,
"Tuesday, May 14",NYM,Home,PHI,L,0.0,4.0,9.0,19-22,4.0,10.0,Nola,Buttó,None,2:48,D,30047.0,.79,-2.0,
"Wednesday, May 15",NYM,@,PHI,L,5.0,10.0,9.0,19-23,4.0,11.0,Suárez,Lucchesi,None,2:43,N,37219.0,.74,-3.0,
"Thursday, May 16",NYM,@,PHI,W,6.0,5.0,11.0,20-23,4.0,10.0,López,Alvarado,Diekman,3:29,N,38267.0,.67,1.0,
"Friday, May 17",NYM,@,MIA,L,0.0,8.0,9.0,20-24,4.0,11.0,Luzardo,Scott,None,2:27,N,13555.0,.68,-1.0,
"Saturday, May 18",NYM,@,MIA,L-wo,9.0,10.0,10.0,20-25,4.0,12.0,Scott,López,None,3:09,D,15304.0,.63,-2.0,
"Sunday, May 19",NYM,@,MIA,W,7.0,3.0,9.0,21-25,3.0,12.0,Manaea,Sánchez,Garrett,2:59,D,19946.0,.58,1.0,
"Monday, May 20",NYM,@,CLE,L,1.0,3.0,9.0,21-26,4.0,12.5,Lively,Megill,Clase,2:16,N,20046.0,.63,-1.0,
"Tuesday, May 21",NYM,@,CLE,L,6.0,7.0,9.0,21-27,4.0,13.5,Sandlin,Houser,Clase,2:35,N,20977.0,.56,-2.0,
"Wednesday, May 22",NYM,@,CLE,L,3.0,6.0,9.0,21-28,4.0,14.5,Gaddis,Garrett,Smith,2:45,D,22322.0,.52,-3.0,
