Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, May 12",BAL,Home,ARI,L,2.0,9.0,9.0,26-13,1.0,up 0.5,Gallen,Kremer,None,2:43,D,31448.0,1.16,-1.0,
"Monday, May 13",BAL,Home,TOR,L,2.0,3.0,10.0,26-14,1.0,Tied,Romano,Webb,None,2:42,N,24358.0,1.24,-2.0,
"Wednesday, May 15",BAL,Home,TOR,W-wo,3.0,2.0,9.0,27-14,2.0,0.5,Coulombe,Romano,None,3:05,D,29578.0,1.27,1.0,
"Friday, May 17",BAL,Home,SEA,W,9.0,2.0,9.0,28-14,2.0,1.0,Means,Miller,None,2:31,N,38882.0,1.22,2.0,
"Saturday, May 18",BAL,Home,SEA,L,3.0,4.0,9.0,28-15,2.0,2.0,Stanek,Cano,Muñoz,2:45,D,19286.0,1.18,-1.0,
"Sunday, May 19",BAL,Home,SEA,W,6.0,3.0,9.0,29-15,2.0,2.0,Burnes,Kirby,Kimbrel,2:27,D,30494.0,1.18,1.0,
"Monday, May 20",BAL,@,STL,L,3.0,6.0,9.0,29-16,2.0,2.0,Gray,Kremer,Helsley,2:49,N,35598.0,1.13,-1.0,
"Tuesday, May 21",BAL,@,STL,L,1.0,3.0,9.0,29-17,2.0,2.0,Lynn,Webb,Helsley,2:08,D,32582.0,--,,
"Wednesday, May 22",BAL,@,STL,L,4.0,5.0,9.0,29-18,2.0,3.0,King,Irvin,Fernandez,2:32,D,33324.0,1.22,-3.0,
"Thursday, May 23",BAL,@,CHW,W,8.0,6.0,9.0,30-18,2.0,3.0,Rodriguez,Clevinger,Kimbrel,3:09,N,15843.0,1.16,1.0,
