Game Time,Home Team,Away Team,Home Wager %,Away Wager %,Home Opener Odds,Away Opener Odds
2022-04-13 23:05:00,NY Yankees,Toronto,53.23%,46.77%,-150,125
2022-04-13 23:10:00,Chi. White Sox,Seattle,59.51%,40.49%,-105,-115
2022-04-14 17:10:00,Tampa Bay,Oakland,68.36%,31.64%,-200,165
2022-04-14 18:10:00,Chi. White Sox,Seattle,59.80%,40.20%,-110,-110
2022-04-14 21:14:00,Milwaukee,St. Louis,36.54%,63.46%,-150,125
2022-04-14 22:35:00,Pittsburgh,Washington,36.60%,63.40%,-125,105
2022-04-14 22:40:00,Miami,Philadelphia,35.04%,64.96%,-115,-105
2022-04-14 23:05:00,NY Yankees,Toronto,44.07%,55.93%,-135,110
2022-04-15 00:05:00,Texas,LA Angels,24.54%,75.46%,110,-135
2022-04-15 00:10:00,Kansas City,Detroit,63.57%,36.43%,-125,105
2022-04-15 00:10:00,San Diego,Atlanta,48.82%,51.18%,-115,-105
2022-04-15 00:40:00,Colorado,Chi. Cubs,67.13%,32.87%,-140,115
2022-04-15 02:10:00,LA Dodgers,Cincinnati,75.09%,24.91%,-250,200
2022-04-15 17:10:00,NY Mets,Arizona,78.05%,21.95%,-200,170
2022-04-15 18:10:00,Boston,Minnesota,71.07%,28.93%,-115,-105
2022-04-15 22:35:00,Pittsburgh,Washington,37.00%,63.00%,-115,-105
2022-04-15 22:40:00,Miami,Philadelphia,39.13%,60.87%,-115,-105
2022-04-15 23:05:00,Baltimore,NY Yankees,31.46%,68.54%,165,-200
2022-04-15 23:07:00,Toronto,Oakland,59.66%,40.34%,-200,165
2022-04-15 23:10:00,Cleveland,San Francisco,48.63%,51.37%,125,-155
2022-04-15 23:10:00,Chi. White Sox,Tampa Bay,60.66%,39.34%,-145,120
2022-04-16 00:05:00,Texas,LA Angels,52.12%,47.88%,100,-120
2022-04-16 00:10:00,Kansas City,Detroit,63.83%,36.17%,-135,110
2022-04-16 00:10:00,Milwaukee,St. Louis,46.17%,53.83%,-145,120
2022-04-16 00:40:00,Colorado,Chi. Cubs,64.91%,35.09%,-120,100
2022-04-16 01:40:00,San Diego,Atlanta,42.43%,57.57%,-115,-105
2022-04-16 01:42:00,Seattle,Houston,38.48%,61.52%,105,-130
2022-04-16 02:10:00,LA Dodgers,Cincinnati,68.11%,31.89%,-250,190
2022-04-16 17:10:00,NY Mets,Arizona,77.33%,22.67%,-160,135
2022-04-16 18:10:00,Chi. White Sox,Tampa Bay,47.49%,52.51%,-145,120
2022-04-16 19:07:00,Toronto,Oakland,60.58%,39.42%,-250,190
2022-04-16 20:05:00,San Diego,Atlanta,55.00%,45.00%,105,-125
2022-04-16 20:10:00,Boston,Minnesota,61.03%,38.97%,-105,-115
2022-04-16 20:10:00,Kansas City,Detroit,52.13%,47.87%,-125,105
2022-04-16 22:10:00,Miami,Philadelphia,44.65%,55.35%,-105,-115
2022-04-16 22:10:00,Cleveland,San Francisco,52.84%,47.16%,120,-145
2022-04-16 22:35:00,Pittsburgh,Washington,37.10%,62.90%,-115,-105
2022-04-16 23:05:00,Baltimore,NY Yankees,27.92%,72.08%,165,-200
2022-04-16 23:05:00,Texas,LA Angels,28.57%,71.43%,115,-140
2022-04-16 23:10:00,Milwaukee,St. Louis,53.34%,46.66%,-110,-110
2022-04-17 00:10:00,Colorado,Chi. Cubs,68.84%,31.16%,-135,110
2022-04-17 01:10:00,Seattle,Houston,32.80%,67.20%,150,-185
2022-04-17 02:10:00,LA Dodgers,Cincinnati,66.93%,33.07%,-250,200
2022-04-17 17:05:00,Baltimore,NY Yankees,27.26%,72.74%,155,-190
2022-04-17 17:35:00,Pittsburgh,Washington,43.88%,56.12%,100,-120
2022-04-17 17:35:00,Boston,Minnesota,70.55%,29.45%,-105,-115
2022-04-17 17:37:00,Toronto,Oakland,75.52%,24.48%,-250,200
2022-04-17 17:40:00,NY Mets,Arizona,79.95%,20.05%,-190,155
2022-04-17 17:40:00,Cleveland,San Francisco,44.96%,55.04%,110,-135
2022-04-17 17:40:00,Miami,Philadelphia,28.21%,71.79%,125,-155
2022-04-17 18:10:00,Chi. White Sox,Tampa Bay,55.79%,44.21%,-110,-110
2022-04-17 18:10:00,Milwaukee,St. Louis,51.20%,48.80%,-130,105
2022-04-17 18:35:00,Texas,LA Angels,44.08%,55.92%,100,-120
2022-04-17 19:10:00,Colorado,Chi. Cubs,56.58%,43.42%,-125,105
2022-04-17 20:10:00,Seattle,Houston,32.03%,67.97%,105,-125
2022-04-17 20:10:00,LA Dodgers,Cincinnati,61.45%,38.55%,-190,155
2022-04-17 23:08:00,San Diego,Atlanta,59.42%,40.58%,-135,110
2022-04-18 15:10:00,Boston,Minnesota,69.91%,30.09%,-150,125
2022-04-18 23:40:00,Chi. Cubs,Tampa Bay,43.68%,56.32%,125,-150
2022-04-18 23:40:00,Milwaukee,Pittsburgh,75.50%,24.50%,-185,150
2022-04-19 00:10:00,Houston,LA Angels,59.89%,40.11%,-160,135
2022-04-19 00:40:00,Colorado,Philadelphia,54.98%,45.02%,135,-160
2022-04-19 01:40:00,Oakland,Baltimore,75.41%,24.59%,-190,155
2022-04-19 01:40:00,San Diego,Cincinnati,78.79%,21.21%,-165,140
2022-04-19 02:10:00,LA Dodgers,Atlanta,70.43%,29.57%,-190,155
2022-04-19 17:05:00,Washington,Arizona,N/A,N/A,-125,105
2022-04-19 19:10:00,NY Mets,San Francisco,N/A,N/A,-120,100
2022-04-19 22:40:00,Miami,St. Louis,30.50%,69.50%,-105,-115
2022-04-19 22:40:00,Detroit,NY Yankees,31.93%,68.07%,185,-225
2022-04-19 23:05:00,Washington,Arizona,N/A,N/A,-130,105
2022-04-19 23:10:00,Boston,Toronto,44.54%,55.46%,-150,125
2022-04-19 23:30:00,NY Mets,San Francisco,N/A,N/A,-125,105
2022-04-19 23:40:00,Chi. Cubs,Tampa Bay,46.25%,53.75%,-105,-115
2022-04-19 23:40:00,Milwaukee,Pittsburgh,77.99%,22.01%,-250,200
2022-04-20 00:10:00,Houston,LA Angels,70.05%,29.95%,-155,125
2022-04-20 00:10:00,Kansas City,Minnesota,37.80%,62.20%,-110,-110
2022-04-20 00:40:00,Colorado,Philadelphia,51.95%,48.05%,100,-120
2022-04-20 01:40:00,Oakland,Baltimore,72.80%,27.20%,-145,120
2022-04-20 01:40:00,San Diego,Cincinnati,75.71%,24.29%,-185,150
2022-04-20 01:40:00,Seattle,Texas,73.14%,26.86%,-145,120
2022-04-20 02:10:00,LA Dodgers,Atlanta,68.20%,31.80%,-165,140
2022-04-20 17:40:00,Milwaukee,Pittsburgh,75.37%,24.63%,-250,190
2022-04-20 18:10:00,Cleveland,Chi. White Sox,61.75%,38.25%,-145,120
2022-04-20 19:10:00,Colorado,Philadelphia,65.21%,34.79%,-105,-115
2022-04-20 19:10:00,LA Dodgers,Atlanta,66.32%,33.68%,-135,110
2022-04-20 20:10:00,San Diego,Cincinnati,72.03%,27.97%,-190,155
2022-04-20 21:40:00,Cleveland,Chi. White Sox,52.08%,47.92%,-120,100
2022-04-20 22:07:00,Oakland,Baltimore,75.42%,24.58%,-134,116
2022-04-20 22:30:00,Chi. Cubs,Tampa Bay,51.76%,48.24%,-105,-115
2022-04-20 22:40:00,Detroit,NY Yankees,31.44%,68.56%,150,-185
2022-04-20 22:40:00,Houston,LA Angels,51.21%,48.79%,115,-140
2022-04-20 22:40:00,Miami,St. Louis,52.56%,47.44%,-135,110
2022-04-20 23:05:00,Washington,Arizona,66.63%,33.37%,-135,110
2022-04-20 23:10:00,NY Mets,San Francisco,46.25%,53.75%,-105,-115
2022-04-20 23:10:00,Boston,Toronto,36.00%,64.00%,110,-135
2022-04-21 00:10:00,Kansas City,Minnesota,39.56%,60.44%,110,-135
2022-04-21 01:40:00,Seattle,Texas,76.59%,23.41%,-150,125
2022-04-21 17:10:00,NY Mets,San Francisco,64.29%,35.71%,-120,100
2022-04-21 17:10:00,Cleveland,Chi. White Sox,35.71%,64.29%,110,-135
2022-04-21 17:10:00,Detroit,NY Yankees,34.13%,65.87%,135,-160
2022-04-21 17:35:00,Boston,Toronto,42.82%,57.18%,-105,-115
2022-04-21 18:10:00,Kansas City,Minnesota,59.02%,40.98%,100,-120
2022-04-21 19:37:00,Oakland,Baltimore,80.13%,19.87%,-145,120
2022-04-21 20:05:00,Washington,Arizona,74.34%,25.66%,-125,105
2022-04-21 22:40:00,Miami,St. Louis,44.77%,55.23%,-125,105
2022-04-21 23:40:00,Chi. Cubs,Pittsburgh,69.27%,30.73%,-145,120
2022-04-22 01:40:00,Seattle,Texas,71.60%,28.40%,-145,120
2022-04-22 22:40:00,Cincinnati,St. Louis,32.46%,67.54%,100,-120
2022-04-22 23:05:00,Washington,San Francisco,25.07%,74.93%,105,-130
2022-04-22 23:05:00,Philadelphia,Milwaukee,52.15%,47.85%,-120,100
2022-04-22 23:05:00,NY Yankees,Cleveland,60.36%,39.64%,-190,155
2022-04-22 23:10:00,Tampa Bay,Boston,69.11%,30.89%,-135,110
2022-04-22 23:20:00,Atlanta,Miami,78.98%,21.02%,-155,125
2022-04-23 00:05:00,Chi. Cubs,Pittsburgh,72.40%,27.60%,-175,145
2022-04-23 00:10:00,Houston,Toronto,60.87%,39.13%,-160,135
2022-04-23 00:10:00,Minnesota,Chi. White Sox,34.92%,65.08%,-110,-110
2022-04-23 01:38:00,LA Angels,Baltimore,71.20%,28.80%,-190,155
2022-04-23 01:40:00,San Diego,LA Dodgers,33.13%,66.87%,150,-185
2022-04-23 01:40:00,Seattle,Kansas City,66.56%,33.44%,-140,115
2022-04-23 01:40:00,Arizona,NY Mets,26.08%,73.92%,105,-130
2022-04-23 01:40:00,Oakland,Texas,62.14%,37.86%,105,-125
2022-04-23 17:05:00,Washington,San Francisco,22.49%,77.51%,135,-165
2022-04-23 17:05:00,NY Yankees,Cleveland,65.63%,34.37%,-190,155
2022-04-23 17:10:00,Detroit,Colorado,N/A,N/A,110,-135
2022-04-23 18:20:00,Chi. Cubs,Pittsburgh,77.44%,22.56%,-165,135
2022-04-23 20:05:00,Philadelphia,Milwaukee,53.00%,47.00%,-155,125
2022-04-23 20:05:00,Minnesota,Chi. White Sox,62.69%,37.31%,-135,110
2022-04-23 20:07:00,Oakland,Texas,76.72%,23.28%,-125,105
2022-04-23 20:10:00,Cincinnati,St. Louis,35.92%,64.08%,-110,-110
2022-04-23 20:10:00,Houston,Toronto,33.26%,66.74%,100,-120
2022-04-23 22:10:00,Tampa Bay,Boston,69.68%,30.32%,-125,105
2022-04-23 22:40:00,Detroit,Colorado,N/A,N/A,114,-146
2022-04-23 23:20:00,Atlanta,Miami,73.55%,26.45%,-185,150
2022-04-24 00:10:00,Arizona,NY Mets,29.81%,70.19%,110,-135
2022-04-24 00:40:00,San Diego,LA Dodgers,47.86%,52.14%,-105,-115
2022-04-24 01:07:00,LA Angels,Baltimore,78.97%,21.03%,-250,200
2022-04-24 01:10:00,Seattle,Kansas City,70.35%,29.65%,-150,125
2022-04-24 17:10:00,Detroit,Colorado,47.84%,52.16%,-135,110
2022-04-24 17:10:00,Tampa Bay,Boston,65.78%,34.22%,-160,135
2022-04-24 17:35:00,Washington,San Francisco,28.13%,71.87%,180,-225
2022-04-24 17:35:00,Atlanta,Miami,69.66%,30.34%,-140,115
2022-04-24 17:35:00,NY Yankees,Cleveland,59.33%,40.67%,-200,170
2022-04-24 17:40:00,Cincinnati,St. Louis,23.29%,76.71%,115,-140
2022-04-24 18:10:00,Minnesota,Chi. White Sox,46.80%,53.20%,100,-120
2022-04-24 18:10:00,Houston,Toronto,56.89%,43.11%,-130,105
2022-04-24 18:20:00,Chi. Cubs,Pittsburgh,71.86%,28.14%,-175,145
2022-04-24 20:07:00,LA Angels,Baltimore,72.00%,28.00%,-190,155
2022-04-24 20:07:00,Oakland,Texas,69.22%,30.78%,100,-120
2022-04-24 20:10:00,Arizona,NY Mets,34.50%,65.50%,125,-155
2022-04-24 20:10:00,San Diego,LA Dodgers,35.61%,64.39%,125,-150
2022-04-24 20:10:00,Seattle,Kansas City,75.54%,24.46%,-185,150
2022-04-24 23:08:00,Philadelphia,Milwaukee,51.76%,48.24%,-150,125
2022-04-25 22:10:00,Milwaukee,San Francisco,55.16%,44.84%,-200,170
2022-04-25 22:45:00,Philadelphia,Colorado,59.37%,40.63%,-185,150
2022-04-25 23:07:00,Toronto,Boston,67.54%,32.46%,-135,110
2022-04-25 23:45:00,St. Louis,NY Mets,35.80%,64.20%,125,-155
2022-04-26 00:05:00,Texas,Houston,24.67%,75.33%,110,-135
2022-04-26 01:38:00,LA Angels,Cleveland,37.65%,62.35%,100,-120
2022-04-26 01:40:00,Arizona,LA Dodgers,21.93%,78.07%,145,-175
2022-04-26 22:35:00,Pittsburgh,Milwaukee,25.18%,74.82%,145,-175
2022-04-26 22:40:00,Cincinnati,San Diego,23.20%,76.80%,135,-165
2022-04-26 22:40:00,Tampa Bay,Seattle,46.67%,53.33%,-135,115
2022-04-26 22:45:00,Philadelphia,Colorado,52.22%,47.78%,-160,135
2022-04-26 23:05:00,Washington,Miami,36.38%,63.62%,105,-125
2022-04-26 23:05:00,NY Yankees,Baltimore,74.33%,25.67%,-300,240
2022-04-26 23:07:00,Toronto,Boston,72.36%,27.64%,-190,155
2022-04-26 23:10:00,Chi. White Sox,Kansas City,68.85%,31.15%,-145,120
2022-04-26 23:20:00,Atlanta,Chi. Cubs,72.24%,27.76%,-185,150
2022-04-26 23:40:00,Minnesota,Detroit,64.83%,35.17%,-155,125
2022-04-26 23:45:00,St. Louis,NY Mets,44.41%,55.59%,-105,-115
2022-04-27 00:05:00,Texas,Houston,34.84%,65.16%,-110,-110
2022-04-27 01:38:00,LA Angels,Cleveland,58.41%,41.59%,-155,125
2022-04-27 01:40:00,Arizona,LA Dodgers,22.81%,77.19%,150,-185
2022-04-27 01:45:00,San Francisco,Oakland,68.23%,31.77%,-275,220
2022-04-27 17:15:00,St. Louis,NY Mets,46.22%,53.78%,-110,-110
2022-04-27 18:10:00,Chi. White Sox,Kansas City,59.34%,40.66%,-165,140
2022-04-27 19:40:00,Arizona,LA Dodgers,21.00%,79.00%,155,-190
2022-04-27 22:35:00,Pittsburgh,Milwaukee,33.51%,66.49%,150,-185
2022-04-27 22:40:00,Cincinnati,San Diego,24.49%,75.51%,145,-175
2022-04-27 22:40:00,Tampa Bay,Seattle,N/A,N/A,-135,110
2022-04-27 22:45:00,Philadelphia,Colorado,62.77%,37.23%,-225,180
2022-04-27 23:05:00,Washington,Miami,30.36%,69.64%,120,-145
2022-04-27 23:05:00,NY Yankees,Baltimore,76.27%,23.73%,-275,220
2022-04-27 23:07:00,Toronto,Boston,58.85%,41.15%,-140,115
2022-04-27 23:20:00,Atlanta,Chi. Cubs,70.40%,29.60%,-200,170
2022-04-27 23:40:00,Minnesota,Detroit,58.41%,41.59%,-185,150
2022-04-28 00:05:00,Texas,Houston,36.19%,63.81%,105,-130
2022-04-28 01:38:00,LA Angels,Cleveland,69.26%,30.74%,-200,165
2022-04-28 01:45:00,San Francisco,Oakland,N/A,N/A,-175,145
2022-04-28 16:35:00,Cincinnati,San Diego,43.77%,56.23%,-105,-115
2022-04-28 16:35:00,Pittsburgh,Milwaukee,41.48%,58.52%,140,-165
2022-04-28 17:05:00,NY Yankees,Baltimore,64.13%,35.87%,-250,190
2022-04-28 17:05:00,Philadelphia,Colorado,61.47%,38.53%,-200,165
2022-04-28 17:05:00,Washington,Miami,34.48%,65.52%,135,-160
2022-04-28 17:10:00,Minnesota,Detroit,60.49%,39.51%,-145,120
2022-04-28 17:10:00,Tampa Bay,Seattle,56.60%,43.40%,-140,115
2022-04-28 18:05:00,Texas,Houston,21.01%,78.99%,145,-175
2022-04-28 18:10:00,Chi. White Sox,Kansas City,70.24%,29.76%,-160,135
2022-04-28 19:07:00,Toronto,Boston,76.45%,23.55%,-155,125
2022-04-28 20:07:00,LA Angels,Cleveland,45.09%,54.91%,-165,140
2022-04-28 23:20:00,Atlanta,Chi. Cubs,69.68%,30.32%,-185,150
2022-04-28 23:45:00,St. Louis,Arizona,77.72%,22.28%,-175,145
2022-04-29 22:35:00,Pittsburgh,San Diego,16.02%,83.98%,140,-165
2022-04-29 22:40:00,Miami,Seattle,54.63%,45.37%,100,-120
2022-04-29 23:05:00,Baltimore,Boston,29.99%,70.01%,125,-155
2022-04-29 23:07:00,Toronto,Houston,69.91%,30.09%,-120,100
2022-04-29 23:10:00,Tampa Bay,Minnesota,62.31%,37.69%,-125,105
2022-04-29 23:10:00,NY Mets,Philadelphia,68.59%,31.41%,-120,100
2022-04-29 23:10:00,Chi. White Sox,LA Angels,48.43%,51.57%,-120,100
2022-04-30 00:05:00,Texas,Atlanta,27.67%,72.33%,120,-145
2022-04-30 00:10:00,Kansas City,NY Yankees,23.97%,76.03%,165,-200
2022-04-30 00:10:00,Milwaukee,Chi. Cubs,72.83%,27.17%,-155,125
2022-04-30 00:15:00,St. Louis,Arizona,73.05%,26.95%,-185,150
2022-04-30 00:40:00,Colorado,Cincinnati,75.51%,24.49%,-110,-110
2022-04-30 01:40:00,Oakland,Cleveland,69.01%,30.99%,-145,120
2022-04-30 02:10:00,LA Dodgers,Detroit,83.25%,16.75%,-250,195
2022-04-30 02:15:00,San Francisco,Washington,84.29%,15.71%,-200,170
2022-04-30 18:15:00,St. Louis,Arizona,83.86%,16.14%,-165,140
2022-04-30 19:07:00,Toronto,Houston,71.99%,28.01%,-130,105
2022-04-30 20:05:00,Chi. White Sox,LA Angels,34.41%,65.59%,-115,-105
2022-04-30 20:05:00,San Francisco,Washington,85.09%,14.91%,-250,200
2022-04-30 20:07:00,Oakland,Cleveland,36.48%,63.52%,135,-160
2022-04-30 20:10:00,Tampa Bay,Minnesota,71.52%,28.48%,-190,155
2022-04-30 22:10:00,Miami,Seattle,45.05%,54.95%,-110,-110
2022-04-30 22:35:00,Pittsburgh,San Diego,18.90%,81.10%,145,-175
2022-04-30 23:05:00,Baltimore,Boston,26.77%,73.23%,150,-185
2022-04-30 23:05:00,Texas,Atlanta,30.69%,69.31%,-110,-110
2022-04-30 23:10:00,NY Mets,Philadelphia,59.14%,40.86%,-120,100
2022-04-30 23:10:00,Kansas City,NY Yankees,21.61%,78.39%,165,-200
2022-04-30 23:10:00,Milwaukee,Chi. Cubs,77.00%,23.00%,-160,135
2022-05-01 00:10:00,Colorado,Cincinnati,79.30%,20.70%,-145,120
2022-05-01 02:10:00,LA Dodgers,Detroit,77.41%,22.59%,-350,260
2022-05-01 17:05:00,Baltimore,Boston,33.97%,66.03%,125,-155
2022-05-01 17:10:00,Tampa Bay,Minnesota,53.96%,46.04%,-160,135
2022-05-01 17:35:00,Pittsburgh,San Diego,19.16%,80.84%,150,-185
2022-05-01 17:37:00,Toronto,Houston,72.49%,27.51%,-155,125
2022-05-01 17:40:00,Miami,Seattle,55.80%,44.20%,-120,100
2022-05-01 18:10:00,Milwaukee,Chi. Cubs,77.04%,22.96%,-200,165
2022-05-01 18:10:00,Chi. White Sox,LA Angels,31.10%,68.90%,-108,-108
2022-05-01 18:10:00,Kansas City,NY Yankees,29.94%,70.06%,150,-185
2022-05-01 18:15:00,St. Louis,Arizona,74.11%,25.89%,-185,150
2022-05-01 18:35:00,Texas,Atlanta,24.03%,75.97%,105,-125
2022-05-01 19:10:00,Colorado,Cincinnati,79.46%,20.54%,-160,135
2022-05-01 20:05:00,San Francisco,Washington,78.26%,21.74%,-175,145
2022-05-01 20:07:00,Oakland,Cleveland,42.67%,57.33%,100,-120
2022-05-01 20:10:00,LA Dodgers,Detroit,81.62%,18.38%,-250,200
2022-05-01 23:08:00,NY Mets,Philadelphia,80.04%,19.96%,-185,150
2022-05-02 17:15:00,St. Louis,Kansas City,69.63%,30.37%,-155,125
2022-05-02 18:10:00,Chi. White Sox,LA Angels,55.20%,44.80%,100,-120
2022-05-02 22:40:00,Miami,Arizona,75.37%,24.63%,-150,125
2022-05-02 23:05:00,Baltimore,Minnesota,25.38%,74.62%,135,-160
2022-05-02 23:07:00,Toronto,NY Yankees,57.51%,42.49%,-105,-115
2022-05-02 23:10:00,NY Mets,Atlanta,62.68%,37.32%,-115,-105
2022-05-03 00:10:00,Houston,Seattle,65.27%,34.73%,-135,110
2022-05-03 01:40:00,Oakland,Tampa Bay,39.26%,60.74%,125,-155
2022-05-03 19:10:00,NY Mets,Atlanta,65.13%,34.87%,-120,100
2022-05-03 22:40:00,Miami,Arizona,74.46%,25.54%,-160,135
2022-05-03 22:45:00,NY Mets,Atlanta,35.13%,64.87%,100,-120
2022-05-03 22:45:00,Philadelphia,Texas,79.28%,20.72%,-160,135
2022-05-03 23:05:00,Baltimore,Minnesota,31.70%,68.30%,145,-175
2022-05-03 23:07:00,Toronto,NY Yankees,77.66%,22.34%,-130,105
2022-05-03 23:10:00,Boston,LA Angels,40.88%,59.12%,105,-130
2022-05-03 23:40:00,Chi. Cubs,Chi. White Sox,33.09%,66.91%,120,-145
2022-05-03 23:40:00,Milwaukee,Cincinnati,81.59%,18.41%,-275,225
2022-05-04 00:10:00,Kansas City,St. Louis,31.79%,68.21%,100,-120
2022-05-04 00:10:00,Houston,Seattle,68.03%,31.97%,-160,135
2022-05-04 00:40:00,Colorado,Washington,78.96%,21.04%,-155,125
2022-05-04 01:40:00,Oakland,Tampa Bay,49.73%,50.27%,115,-140
2022-05-04 02:10:00,LA Dodgers,San Francisco,56.55%,43.45%,-140,115
2022-05-04 16:40:00,Miami,Arizona,58.67%,41.33%,-145,120
2022-05-04 17:10:00,Kansas City,St. Louis,18.10%,81.90%,120,-145
2022-05-04 17:10:00,NY Mets,Atlanta,73.38%,26.62%,-140,115
2022-05-04 17:10:00,Detroit,Pittsburgh,72.17%,27.83%,-150,125
2022-05-04 17:10:00,Cleveland,San Diego,34.93%,65.07%,130,-155
2022-05-04 18:10:00,Houston,Seattle,82.59%,17.41%,-200,165
2022-05-04 19:37:00,Oakland,Tampa Bay,32.27%,67.73%,100,-120
2022-05-04 20:40:00,Detroit,Pittsburgh,N/A,N/A,0,0
2022-05-04 21:10:00,Cleveland,San Diego,N/A,N/A,0,0
2022-05-04 22:45:00,Philadelphia,Texas,72.22%,27.78%,-190,155
2022-05-04 23:05:00,Baltimore,Minnesota,23.72%,76.28%,115,-140
2022-05-04 23:07:00,Toronto,NY Yankees,40.91%,59.09%,110,-135
2022-05-04 23:10:00,Boston,LA Angels,63.65%,36.35%,-125,105
2022-05-04 23:40:00,Milwaukee,Cincinnati,77.63%,22.37%,-250,200
2022-05-04 23:40:00,Chi. Cubs,Chi. White Sox,31.50%,68.50%,120,-145
2022-05-05 00:40:00,Colorado,Washington,76.94%,23.06%,-145,120
2022-05-05 02:10:00,LA Dodgers,San Francisco,58.86%,41.14%,-155,130
2022-05-05 17:35:00,Boston,LA Angels,29.67%,70.33%,125,-155
2022-05-05 17:40:00,Milwaukee,Cincinnati,79.55%,20.45%,-200,165
2022-05-05 19:10:00,Colorado,Washington,75.74%,24.26%,-135,110
2022-05-05 22:10:00,Cleveland,Toronto,26.05%,73.95%,125,-150
2022-05-05 22:45:00,Philadelphia,NY Mets,46.73%,53.27%,-145,120
2022-05-05 23:05:00,Baltimore,Minnesota,29.91%,70.09%,135,-165
2022-05-06 00:10:00,Houston,Detroit,73.62%,26.38%,-165,135
2022-05-06 01:40:00,Seattle,Tampa Bay,50.53%,49.47%,105,-130
2022-05-06 01:40:00,San Diego,Miami,65.65%,34.35%,-135,110
2022-05-06 01:45:00,San Francisco,St. Louis,48.59%,51.41%,-130,110
2022-05-06 23:10:00,Boston,Chi. White Sox,65.26%,34.74%,-160,135
2022-05-06 23:20:00,Atlanta,Milwaukee,31.97%,68.03%,-120,100
2022-05-07 00:10:00,Houston,Detroit,79.31%,20.69%,-190,155
2022-05-07 00:10:00,Minnesota,Oakland,71.76%,28.24%,-185,150
2022-05-07 01:38:00,LA Angels,Washington,80.26%,19.74%,-185,150
2022-05-07 01:40:00,San Diego,Miami,74.76%,25.24%,-125,105
2022-05-07 01:40:00,Seattle,Tampa Bay,66.35%,33.65%,-125,105
2022-05-07 01:40:00,Arizona,Colorado,57.55%,42.45%,-150,125
2022-05-07 02:15:00,San Francisco,St. Louis,63.26%,36.74%,-130,105
2022-05-07 16:35:00,Cincinnati,Pittsburgh,55.64%,44.36%,-105,-115
2022-05-07 17:05:00,Chi. Cubs,LA Dodgers,17.76%,82.24%,190,-250
2022-05-07 18:10:00,Minnesota,Oakland,74.88%,25.12%,-190,155
2022-05-07 18:10:00,Cleveland,Toronto,35.69%,64.31%,115,-140
2022-05-07 20:05:00,Houston,Detroit,80.37%,19.63%,-190,155
2022-05-07 20:10:00,Boston,Chi. White Sox,35.23%,64.77%,100,-120
2022-05-07 22:15:00,Cleveland,Toronto,N/A,N/A,0,0
2022-05-07 22:40:00,Cincinnati,Pittsburgh,38.43%,61.57%,100,-120
2022-05-07 23:15:00,San Francisco,St. Louis,66.70%,33.30%,-150,125
2022-05-07 23:20:00,Atlanta,Milwaukee,42.27%,57.73%,-105,-115
2022-05-07 23:40:00,Chi. Cubs,LA Dodgers,24.38%,75.62%,190,-250
2022-05-08 00:10:00,Arizona,Colorado,49.32%,50.68%,-110,-110
2022-05-08 00:40:00,San Diego,Miami,71.16%,28.84%,-140,115
2022-05-08 01:07:00,LA Angels,Washington,78.88%,21.12%,-160,135
2022-05-08 01:10:00,Seattle,Tampa Bay,33.05%,66.95%,105,-125
2022-05-08 15:35:00,Boston,Chi. White Sox,71.03%,28.97%,-145,120
2022-05-08 16:35:00,Philadelphia,NY Mets,27.59%,72.41%,125,-150
2022-05-08 17:35:00,Atlanta,Milwaukee,53.54%,46.46%,-120,100
2022-05-08 17:35:00,NY Yankees,Texas,79.10%,20.90%,-225,185
2022-05-08 17:35:00,Baltimore,Kansas City,48.77%,51.23%,-120,100
2022-05-08 17:40:00,Cleveland,Toronto,23.58%,76.42%,165,-200
2022-05-08 17:40:00,Cincinnati,Pittsburgh,59.01%,40.99%,-135,110
2022-05-08 18:10:00,Houston,Detroit,78.66%,21.34%,-175,145
2022-05-08 18:10:00,Minnesota,Oakland,76.71%,23.29%,-185,150
2022-05-08 20:05:00,San Francisco,St. Louis,55.40%,44.60%,-125,105
2022-05-08 20:07:00,LA Angels,Washington,82.90%,17.10%,-200,165
2022-05-08 20:10:00,Philadelphia,NY Mets,33.33%,66.67%,120,-145
2022-05-08 20:10:00,Seattle,Tampa Bay,49.77%,50.23%,-110,-110
2022-05-08 20:10:00,Arizona,Colorado,65.00%,35.00%,-145,120
2022-05-08 20:10:00,San Diego,Miami,81.71%,18.29%,-165,140
2022-05-08 21:15:00,NY Yankees,Texas,N/A,N/A,0,0
2022-05-08 21:45:00,Baltimore,Kansas City,N/A,N/A,0,0
2022-05-08 23:08:00,Chi. Cubs,LA Dodgers,21.36%,78.64%,165,-200
2022-05-09 16:05:00,Baltimore,Kansas City,62.84%,37.16%,-130,105
2022-05-09 17:05:00,NY Yankees,Texas,79.48%,20.52%,-200,170
2022-05-09 22:35:00,Pittsburgh,LA Dodgers,18.42%,81.58%,195,-250
2022-05-09 22:40:00,Cincinnati,Milwaukee,20.61%,79.39%,155,-190
2022-05-09 23:10:00,Detroit,Oakland,48.20%,51.80%,-135,110
2022-05-10 00:10:00,Chi. White Sox,Cleveland,71.41%,28.59%,-185,150
2022-05-10 01:38:00,LA Angels,Tampa Bay,70.28%,29.72%,-130,110
2022-05-10 01:40:00,Seattle,Philadelphia,57.21%,42.79%,-120,100
2022-05-10 01:40:00,Arizona,Miami,55.39%,44.61%,100,-120
2022-05-10 01:40:00,San Diego,Chi. Cubs,82.04%,17.96%,-175,145
2022-05-10 01:45:00,San Francisco,Colorado,76.42%,23.58%,-225,185
